CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.01.08.03.03;Ativos de contratos com clientes;633437.0000000000;N
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.01.08.03.04;Partes relacionadas;1020519.0000000000;N
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.01.08.03.04;Partes relacionadas;1119783.0000000000;N
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.01.08.03.05;Dividendos a receber;5182.0000000000;N
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.01.08.03.05;Dividendos a receber;5307.0000000000;N
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.01.08.03.06;Títulos e valores mobiliários;8751.0000000000;N
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.01.08.03.06;Títulos e valores mobiliários;188052.0000000000;N
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.01.08.03.07;Adiantamentos a fornecedores;392647.0000000000;N
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.01.08.03.07;Adiantamentos a fornecedores;574685.0000000000;N
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.01.08.03.08;Outros créditos;1142061.0000000000;N
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.01.08.03.08;Outros créditos;928743.0000000000;N
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02;Ativo Não Circulante;64069032.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02;Ativo Não Circulante;71702187.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.01;Ativo Realizável a Longo Prazo;19143287.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.01;Ativo Realizável a Longo Prazo;20732125.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.01.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;0.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.01.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;0.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.01.01.01;Títulos Designados a Valor Justo;0.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.01.01.01;Títulos Designados a Valor Justo;0.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.01.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.01.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.01.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;0.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.01.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;0.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.01.04;Contas a Receber;496579.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.01.04;Contas a Receber;491359.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.01.04.01;Clientes;0.0000000000;N
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.01.04.01;Clientes;0.0000000000;N
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.01.04.02;Outras Contas a Receber;0.0000000000;N
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.01.04.02;Outras Contas a Receber;0.0000000000;N
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.01.05;Estoques;0.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.01.05;Estoques;0.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.01.06;Ativos Biológicos;0.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.01.06;Ativos Biológicos;0.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.01.07;Tributos Diferidos;3636927.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.01.07;Tributos Diferidos;3998156.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.01.07.01;Imposto de Renda e Contribuição Social Diferidos;3636927.0000000000;N
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.01.07.01;Imposto de Renda e Contribuição Social Diferidos;3998156.0000000000;N
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.01.08;Despesas Antecipadas;0.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.01.08;Despesas Antecipadas;0.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.01.09;Créditos com Partes Relacionadas;1159965.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.01.09;Créditos com Partes Relacionadas;1240979.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.01.09.01;Créditos com Coligadas;0.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.01.09.01;Créditos com Coligadas;0.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.01.09.03;Créditos com Controladores;0.0000000000;N
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.01.09.03;Créditos com Controladores;0.0000000000;N
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.01.09.04;Créditos com Outras Partes Relacionadas;0.0000000000;N
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.01.09.04;Créditos com Outras Partes Relacionadas;0.0000000000;N
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.01.10;Outros Ativos Não Circulantes;13849816.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.01.10;Outros Ativos Não Circulantes;15001631.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.01.10.01;Ativos Não-Correntes a Venda;0.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.01.10.01;Ativos Não-Correntes a Venda;0.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.01.10.02;Ativos de Operações Descontinuadas;0.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.01.10.02;Ativos de Operações Descontinuadas;0.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.01.10.03;Tributos a recuperar;6258711.0000000000;N
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.01.10.03;Tributos a recuperar;6658708.0000000000;N
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.01.10.04;Instrumentos financeiros derivativos;2826733.0000000000;N
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.01.10.04;Instrumentos financeiros derivativos;2611028.0000000000;N
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.01.10.05;Depósitos judiciais;744880.0000000000;N
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.01.10.05;Depósitos judiciais;844858.0000000000;N
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.01.10.06;Ativos de contratos com clientes;2654134.0000000000;N
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.01.10.06;Ativos de contratos com clientes;2524556.0000000000;N
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.01.10.07;Imposto sobre a renda e contribuição  social a recuperar;532188.0000000000;N
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.01.10.07;Imposto sobre a renda e contribuição  social a recuperar;688014.0000000000;N
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.01.10.08;Títulos e valores mobiliários;167778.0000000000;N
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.01.10.08;Títulos e valores mobiliários;911029.0000000000;N
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.01.10.09;Adiantamentos a fornecedores;220342.0000000000;N
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.01.10.09;Adiantamentos a fornecedores;192634.0000000000;N
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.01.10.10;Outros créditos;445050.0000000000;N
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.01.10.10;Outros créditos;570804.0000000000;N
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.02;Investimentos;1378851.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.02;Investimentos;1317517.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.02.01;Participações Societárias;1378851.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.02.01;Participações Societárias;1317517.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.02.01.01;Participações em Coligadas;707686.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.02.01.01;Participações em Coligadas;772312.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.02.01.04;Participações em Controladas em Conjunto;671165.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.02.01.04;Participações em Controladas em Conjunto;545205.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.02.01.05;Outros Investimentos;0.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.02.01.05;Outros Investimentos;0.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.02.02;Propriedades para Investimento;0.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.02.02;Propriedades para Investimento;0.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.03;Imobilizado;37395457.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.03;Imobilizado;43127494.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.03.01;Imobilizado em Operação;20750778.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.03.01;Imobilizado em Operação;22385454.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.03.02;Direito de Uso em Arrendamento;10276073.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.03.02;Direito de Uso em Arrendamento;10266842.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.03.03;Imobilizado em Andamento;6368606.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.03.03;Imobilizado em Andamento;10475198.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.04;Intangível;6151437.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.04;Intangível;6525051.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.04.01;Intangíveis;6151437.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.04.01;Intangíveis;6525051.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.04.01.01;Contrato de Concessão;0.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.04.01.01;Contrato de Concessão;0.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.04.01.02;Intangível;2721478.0000000000;N
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.04.01.02;Intangível;3095986.0000000000;N
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.04.01.03;Ágio;3429959.0000000000;N
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.04.01.03;Ágio;3429065.0000000000;N
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.04.02;Goodwill;0.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.04.02;Goodwill;0.0000000000;S
51.466.860/0001-56;2024-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1;Ativo Total;18823785.0000000000;S
51.466.860/0001-56;2024-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1;Ativo Total;20371449.0000000000;S
51.466.860/0001-56;2024-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.01;Ativo Circulante;5687475.0000000000;S
51.466.860/0001-56;2024-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.01;Ativo Circulante;6229157.0000000000;S
51.466.860/0001-56;2024-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.01.01;Caixa e Equivalentes de Caixa;273408.0000000000;S
51.466.860/0001-56;2024-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.01.01;Caixa e Equivalentes de Caixa;204560.0000000000;S
51.466.860/0001-56;2024-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.01.02;Aplicações Financeiras;2804873.0000000000;S
51.466.860/0001-56;2024-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.01.02;Aplicações Financeiras;2946218.0000000000;S
51.466.860/0001-56;2024-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.01.02.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;2804873.0000000000;S
51.466.860/0001-56;2024-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.01.02.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;2946218.0000000000;S
51.466.860/0001-56;2024-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.01.02.01.01;Títulos para Negociação;0.0000000000;S
51.466.860/0001-56;2024-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.01.02.01.01;Títulos para Negociação;0.0000000000;S
51.466.860/0001-56;2024-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.01.02.01.02;Títulos Designados a Valor Justo;0.0000000000;S
51.466.860/0001-56;2024-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.01.02.01.02;Títulos Designados a Valor Justo;0.0000000000;S
51.466.860/0001-56;2024-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.01.02.01.03;Aplicações financeiras;2804873.0000000000;N
51.466.860/0001-56;2024-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.01.02.01.03;Aplicações financeiras;2946218.0000000000;N
51.466.860/0001-56;2024-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.01.02.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0000000000;S
51.466.860/0001-56;2024-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.01.02.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0000000000;S
51.466.860/0001-56;2024-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.01.02.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;0.0000000000;S
